house_id,actual_price,proj_price,actual_crypto,proj_crypto,bedrooms,bathrooms,acres,floors,waterfront,view,grade,sqft_above,sqft_basement,yr_built
13662,785000,831664.5181,1420,1520,4,2.25,1.224908173,2,0,0,9,3200,0,1972
13663,831500,1401960.054,1500,2570,5,2.5,0.806336088,2.5,0,0,11,4470,0,1984
13664,360000,350500.6312,650,640,4,2.5,0.104614325,2,0,0,7,2570,0,2009
13665,655000,670638.114,1180,1230,3,2.5,0.181726354,2,0,0,9,2370,0,1990
13666,449950,363285.1051,810,670,4,1.5,0.233011938,1.5,0,0,7,1800,0,1958
13667,612000,578533.9572,1110,1060,5,2.5,0.160697888,1,0,0,8,1290,1010,1975
13668,575000,653267.8393,1040,1200,3,2.5,0.77275023,2,0,0,8,3240,0,2001
13669,557000,715573.3032,1010,1310,3,2.5,0.418755739,1,0,0,9,960,1320,1995
13670,375000,414040.1303,680,760,4,1.75,0.286960514,1,0,1,6,1030,840,1943
13671,369000,367072.7068,670,670,3,2.25,2.289990817,1,0,0,7,1820,0,1969
13672,330000,505043.0876,600,930,5,2.75,0.144214876,1,0,0,7,1290,1100,1966
13673,1.03E+06,780572.8311,1860,1430,4,1.75,0.15399449,1,0,3,8,1410,700,1941
13674,550000,495947.8169,990,910,2,1,0.110192837,1,0,0,7,980,0,1910
13675,338000,400050.043,610,730,3,1.75,0.176997245,1,0,0,7,1250,0,1947
13676,1.90E+06,1159770.759,3430,2130,4,2.5,0.306496786,2,0,2,9,3680,0,1946
13677,235000,428514.0067,420,790,3,1,0.187396694,1,0,0,7,1230,1000,1966
13678,349950,366753.539,630,670,1,1,0.213498623,1.5,0,0,6,1230,0,1918
13679,300000,415082.2219,540,760,5,2.5,0.237603306,1.5,0,0,7,2093,0,1963
13680,431000,356932.4779,780,650,3,1.75,0.295339761,1,0,0,7,1660,0,1967
13681,280000,366889.045,510,670,5,2.5,0.476354454,1,0,0,7,1100,530,1975
13682,295000,231492.3616,530,420,4,2.5,0.165495868,2,0,0,7,1677,0,2011
13683,445000,447063.7671,800,820,4,2.5,0.146533517,2,0,0,7,2990,0,2003
13684,550000,468142.7384,990,860,5,1,6.019995409,1.5,0,0,7,2150,0,1900
13685,515000,688868.0441,930,1260,4,2.5,0.345890725,2,0,0,9,2890,0,2003
13686,555000,752976.6018,1000,1380,3,2.5,3.639990817,1,0,0,9,3050,0,1987
13687,265000,253389.4101,480,460,3,2.5,0.057392103,2,0,0,7,1410,0,2006
13688,597000,767127.0534,1080,1410,4,2.5,0.055831038,2,0,0,8,1520,760,1921
13689,661000,406511.2229,1190,750,2,1,0.133149679,1,0,0,7,1260,0,1939
13690,362764,219174.7222,660,400,3,2,0.099862259,2,0,0,7,1460,0,2008
13691,427000,585423.1193,770,1070,4,2.5,0.321395776,1,0,0,8,1310,290,1950
13692,405000,401061.4631,730,740,3,1.75,0.195844812,1,0,0,7,2020,0,1965
13693,157000,335772.7533,280,620,3,1.5,0.264692378,1,0,0,7,1170,0,1960
13694,246500,335772.7533,450,620,3,1.5,0.264692378,1,0,0,7,1170,0,1960
13695,386500,328126.9919,700,600,2,1.5,0.254155188,1,0,0,7,850,430,1984
13696,300000,531939.9171,540,970,4,2.5,0.356014692,2,0,0,8,2680,0,1999
13697,240000,496477.1568,430,910,3,1.75,0.196763085,1,0,0,8,1270,500,1978
13698,818500,1046608.986,1480,1920,5,3.5,0.297451791,2,0,1,9,3110,1680,2005
13699,249000,344078.2112,450,630,3,1.75,0.19513315,1,0,0,7,1300,0,1964
13700,580000,593917.8384,1050,1090,4,2.25,0.176767677,1,0,0,8,1700,910,1977
13701,2.34E+06,1685352.904,4220,3090,4,2.5,0.808080808,1,0,0,13,4500,0,1988
13702,333000,455484.2277,600,840,4,2.5,0.169100092,2,0,0,8,2100,0,1997
13703,230000,288565.5766,420,530,2,2,0.174586777,1,0,0,7,1340,0,1992
13704,360500,265023.285,650,490,3,1,0.141873278,1,0,3,6,970,0,1974
13705,265000,611739.8104,480,1120,3,1.75,0.165289256,1,0,0,8,1270,930,1962
13706,490000,389955.2251,880,710,2,1,0.114784206,1,0,0,7,990,0,1941
13707,600000,529392.2101,1080,970,2,1.75,0.114784206,1,0,0,7,880,300,1925
13708,307500,270374.3481,560,500,3,1,0.149908173,1,0,0,7,980,0,1969
13709,670000,565382.1806,1210,1040,4,2.25,0.221212121,1,0,0,8,1660,710,1976
13710,247200,520513.8244,450,950,3,1.5,0.24295225,1.5,0,0,7,1910,0,1922
13711,2.60E+06,2286037.771,4690,4190,4,4.5,0.279958678,2,1,4,11,3400,1870,1979
13712,440000,361922.7696,790,660,3,1.75,0.192837466,1,0,0,7,1430,0,1961
13713,700000,544125.1356,1260,1000,4,2.5,0.176629936,2,0,0,8,2490,0,1987
13714,756100,687378.2284,1370,1260,4,2,0.190932048,1.5,0,0,8,2000,0,1917
13715,555000,619867.0501,1000,1140,4,2.75,0.442493113,1,0,0,8,1620,980,1978
13716,830000,683217.0776,1500,1250,5,3.5,0.086088154,2,0,2,8,2270,610,2001
13717,180000,66373.52287,330,120,3,1,0.203466483,1,0,0,6,1010,0,1990
13718,775000,771896.7647,1400,1420,5,3.5,0.12855831,2,0,0,9,2670,620,2004
13719,220000,289286.6298,400,530,4,1.75,0.422405877,1.5,0,0,6,1530,0,1938
13720,650000,709772.5728,1170,1300,4,2.75,0.362947658,1,0,0,9,1620,400,1967
13721,410000,356046.7061,740,650,3,1.75,0.22899449,1,0,0,7,1340,0,1961
13722,339995,323831.4587,610,590,4,2.5,0.123209366,2,0,0,7,2180,0,2000
13723,1.16E+06,954961.3311,2090,1750,5,1.75,0.222222222,1,0,4,9,1440,1430,1966
13724,440000,628455.3765,790,1150,3,2.75,0.222612489,2,0,0,7,1330,740,1929
13725,275000,362480.2544,500,660,2,1.75,0.162534435,1,0,0,6,930,0,1923
13726,766000,662691.0473,1380,1220,3,2.5,0.225482094,2,0,0,9,2270,0,1988
13727,231500,405612.6866,420,740,3,2.25,0.181359045,1,0,0,7,1130,500,1973
13728,472000,632463.455,850,1160,3,2,2.05,2,0,0,9,2770,0,2004
13729,1.33E+06,1392921.043,2390,2550,4,2.5,0.851147842,2,0,0,12,4010,0,1990
13730,265000,460618.0049,480,840,4,1.75,0.192607897,1,0,0,7,1140,830,1955
13731,325000,362416.9911,590,660,2,1,0.137741047,1,0,0,7,790,0,1948
13732,364500,465453.1258,660,850,3,1.75,0.19338843,1,0,0,7,1040,700,1954
13733,322500,240660.1489,580,440,2,1,0.187878788,1,0,0,6,1130,0,1947
13734,338900,474304.6841,610,870,3,1.75,0.091827365,1,0,0,7,1040,140,1929
13735,910000,612795.7391,1640,1120,5,2.5,0.091827365,2,0,0,9,2350,0,1993
13736,1.02E+06,612795.7391,1830,1120,5,2.5,0.091827365,2,0,0,9,2350,0,1993
13737,459950,558624.2936,830,1020,3,1.75,0.157690542,1,0,2,6,1100,750,1919
13738,584950,769262.9605,1060,1410,4,3,0.142883379,1.5,0,0,9,3220,0,2009
13739,252000,352025.9746,460,650,3,1.75,0.259710744,1,0,0,7,1520,530,1987
13740,270000,321451.3172,490,590,3,2.5,0.194444444,1,0,0,7,1190,240,1992
13741,750000,882011.5453,1350,1620,4,2.5,0.205188246,2,0,0,10,3210,0,2005
13742,775000,972808.6854,1400,1780,3,1.75,0.283516988,1,0,4,8,1530,1990,1960
13743,325000,474959.7041,590,870,3,2.5,0.18640955,2,0,0,8,2260,0,2004
13744,810000,766655.7028,1460,1410,5,3.25,0.147428834,2,0,0,9,3290,0,2012
13745,409000,519735.7717,740,950,2,2.25,0.048852158,2,0,0,8,1640,0,1974
13746,400000,435559.2936,720,800,4,1.75,0.122589532,1,0,0,7,1130,450,1947
13747,530000,409490.849,960,750,4,2.25,0.189853076,2,0,0,7,1940,0,1962
13748,580000,313367.589,1050,570,3,2.25,0.195270891,2,0,0,7,1580,0,1987
13749,491300,375222.8347,890,690,3,1.75,0.260330579,1,0,1,7,1300,450,1987
13750,272000,407031.3003,490,750,4,2.75,0.168732782,1,0,0,7,1200,610,1980
13751,599950,796941.055,1080,1460,3,2.5,2.45,1,0,4,9,1970,0,1985
13752,464000,460594.4982,840,840,3,2.5,0.118135904,2,0,0,8,1770,0,1992
13753,471001,658709.7961,850,1210,3,1.75,0.137741047,1,0,0,7,900,900,1905
13754,230000,320441.8333,420,590,3,1.5,0.266666667,1,0,0,7,1100,400,1980
13755,358000,171576.6775,650,310,3,1,0.153696051,1,0,0,6,940,0,1959
13756,510000,648072.4739,920,1190,3,2.25,0.141942149,1,0,0,7,1210,1130,1929
13757,86500,165645.6379,160,300,3,1,0.217630854,1,0,0,6,840,0,1960
13758,199950,165645.6379,360,300,3,1,0.217630854,1,0,0,6,840,0,1960
13759,1.71E+06,1113861.091,3090,2040,3,3.25,0.124701561,3,0,3,10,2440,500,1978
13760,850000,1046863.41,1530,1920,3,2.75,0.084481175,2,0,0,9,2190,990,1918
13761,542000,577226.4831,980,1060,4,2.5,0.078971534,1.5,0,0,7,1480,540,1928
13762,102500,136687.3932,190,250,2,1,0.099173554,1,0,0,5,820,0,1937
13763,718000,683127.5344,1300,1250,3,1.75,3.128787879,1,0,0,8,2810,1250,1995
13764,625000,581387.2279,1130,1070,4,2.25,0.509504132,1,0,0,8,2180,480,1977
13765,350000,344993.665,630,630,3,1,0.258126722,1,0,0,7,1010,0,1947
13766,216000,333031.981,390,610,2,1,0.117539027,1,0,0,6,710,0,1918
13767,340000,348928.0584,610,640,3,1,0.165932048,1.5,0,0,7,980,0,1946
13768,505000,483187.5165,910,890,3,1,0.123966942,1.5,0,0,7,1100,0,1908
13769,372000,527197.7458,670,970,5,2.5,0.137970615,2,0,0,8,2840,0,2003
13770,263850,531792.6364,480,970,4,2.25,0.172727273,2,0,0,8,2300,0,1978
13771,1.35E+06,1979430.566,2440,3630,4,3.25,0.468044077,2,0,4,11,5370,0,1990
13772,325000,512421.3607,590,940,4,2.5,0.22724977,2,0,0,8,2280,0,1987
13773,289000,329900.952,520,600,2,1,0.17768595,1,0,0,6,890,120,1924
13774,364000,325730.1958,660,600,3,2.25,0.151515152,1,0,0,7,1160,260,1987
13775,610000,559466.976,1100,1030,4,2.5,0.202020202,1,0,0,8,1250,850,1980
13776,531500,759259.0992,960,1390,4,2.75,1.142447199,1,0,0,8,3110,0,1958
13777,402500,531916.1159,730,980,3,2.25,0.219008264,2,0,0,8,2160,0,1979
13778,375000,187450.5176,680,340,2,1,0.143480257,1,0,0,5,820,0,1922
13779,537500,805360.6095,970,1480,5,2.5,0.209090909,1,0,0,8,2170,2170,1979
13780,375000,583163.99,680,1070,3,1.75,0.208126722,1,0,0,8,1440,660,1962
13781,293550,303408.9147,530,560,4,1.75,0.202938476,1,0,0,7,910,340,1979
13782,585000,752655.5333,1060,1380,6,3,1.005211203,2,0,0,8,2700,1170,1976
13783,225000,151466.1475,410,280,2,2.5,0.061822773,2,0,0,6,1360,0,2003
13784,185000,305733.877,330,560,4,1,0.199357208,1.5,0,0,7,1400,0,1957
13785,402000,365704.2694,730,670,3,1.5,0.169306703,1,0,0,7,1010,440,1968
13786,585000,414770.6664,1060,760,5,1.75,0.381473829,1,0,0,7,960,920,1963
13787,549000,539211.2466,990,990,2,2.5,0.02187787,3,0,0,9,1380,0,2006
13788,1.81E+06,959862.9221,3270,1760,3,2.25,0.3587236,1.5,0,0,9,2510,400,1923
13789,345000,337622.8293,620,620,3,1.75,0.24171258,1,0,0,7,1380,0,1967
13790,302500,595424.0428,550,1090,3,2.25,0.275137741,1,0,0,7,1790,1310,1963
13791,218500,321405.1336,390,590,4,1.75,0.585399449,1,0,0,7,1400,0,1964
13792,705000,570625.3626,1270,1050,2,2,0.157024793,1.5,0,0,7,1650,0,1916
13793,191000,136074.5073,340,250,3,1,0.126836547,1,0,0,6,840,0,1969
13794,695000,648887.8194,1250,1190,3,2.5,1.038888889,2,0,0,9,2550,0,2001
13795,350000,672345.7651,630,1230,2,2.75,0.27020202,2,0,0,7,1630,1190,1947
13796,480000,367456.7564,870,670,3,1.75,0.093663912,1,0,0,7,1130,580,1979
13797,220000,108558.4033,400,200,3,1,0.119375574,1,0,0,6,820,0,1977
13798,535000,444212.5131,970,810,4,2.25,0.770844812,2,0,0,7,2620,0,1977
13799,1.00E+06,1110314.26,1800,2040,2,1.75,0.537190083,1,0,4,10,2430,0,1951
13800,592000,575280.5598,1070,1050,3,1.75,0.170431589,1,0,0,8,1560,0,1940
13801,775000,721971.1461,1400,1320,4,2.5,0.156703398,2,0,0,9,3060,0,2004
13802,320000,282931.1963,580,520,3,2.5,0.10523416,2,0,0,7,1680,0,2003
13803,760000,1027559.496,1370,1880,3,3.25,0.344857668,2,0,0,10,3320,0,1989
13804,640000,673455.6575,1160,1230,3,2.5,0.190886134,2,0,0,9,2390,0,1990
13805,253200,76713.44158,460,140,3,1,0.134067952,1,0,0,5,1360,0,1953
13806,228000,393189.8742,410,720,2,1,0.212029385,1,0,0,7,1800,0,1954
13807,325000,278619.3714,590,510,3,1,0.218663912,1,0,0,7,1160,0,1968
13808,530000,869187.4906,960,1590,4,3.25,0.818503214,2,0,0,8,2760,1400,1973
13809,300000,216331.6113,540,400,4,2.25,0.073461892,2,0,0,7,1660,0,2011
13810,418000,482585.2801,750,880,3,2,0.138429752,1.5,0,0,7,1410,0,1930
13811,415000,816637.028,750,1500,4,1.75,0.220959596,1,0,4,8,1180,1050,1955
13812,384000,284847.3641,690,520,3,2.5,0.091827365,2,0,0,7,1700,0,2003
13813,325000,474488.2427,590,870,3,2.5,0.191391185,2,0,0,8,2070,0,1997
13814,600000,697897.3751,1080,1280,3,1.75,0.291138659,1,0,2,8,2300,0,1955
13815,760000,772000.6608,1370,1420,4,2.25,0.222451791,1,0,0,9,1940,1100,1978
13816,168000,440699.0028,300,810,2,1.5,0.081910009,1.5,0,0,8,1220,0,1976
13817,405000,359773.8655,730,660,3,1,0.090909091,1,0,0,7,960,0,1943
13818,479000,336827.939,860,620,3,1,0.231726354,1,0,0,7,1480,0,1956
13819,549000,578348.4907,990,1060,3,2,0.117768595,1,0,0,7,1150,410,1915
13820,215000,302157.1584,390,550,3,1.5,0.771349862,1,0,0,7,1100,0,1967
13821,550000,517231.5546,990,950,2,1.5,0.132001837,1,0,2,7,900,0,1940
13822,389000,585958.8384,700,1070,4,1.75,0.176767677,1.5,0,0,7,1500,900,1927
13823,447500,529078.3615,810,970,3,2.5,0.344903581,2,0,0,8,2320,0,1990
13824,540000,508323.5601,970,930,5,3,0.128328742,1,0,0,8,1580,990,2009
13825,273500,315662.4265,490,580,4,2.75,0.221258035,1,0,0,7,1300,0,1983
13826,257000,693646.5942,460,1270,5,2.75,0.232966024,2,0,0,9,2930,0,2002
13827,199000,246756.0354,360,450,2,1,0.165289256,1,0,0,6,720,0,1943
13828,339100,504960.878,610,930,4,2.5,0.244605142,2,0,0,8,2350,0,1992
13829,435000,742049.9321,780,1360,4,2.5,0.174242424,2,0,0,9,2940,0,1991
13830,400000,573183.2931,720,1050,3,2.5,0.068870523,1,0,0,6,1010,1010,1910
13831,356000,163436.395,640,300,2,1,8.4,1,0,0,7,1010,420,1991
13832,395000,334631.1718,710,610,3,1,0.159573003,1,0,0,7,950,0,1950
13833,575000,546119.2882,1040,1000,2,1,0.099173554,1,0,0,7,850,400,1911
13834,515000,346624.786,930,640,3,1.75,0.117539027,1.5,0,0,6,1300,0,1925
13835,618250,809064.1408,1110,1480,4,3.25,0.077134986,1.5,0,0,8,1550,970,1931
13836,245000,317429.2879,440,580,3,1.5,0.163567493,2,0,0,7,1330,0,1968
13837,690000,918293.1049,1240,1680,3,2.75,0.074380165,1.5,0,0,9,1890,590,1929
13838,465000,568520.3849,840,1040,5,2.25,0.22979798,1,0,0,7,1510,1510,1959
13839,280000,367220.66,500,670,3,1.75,0.189164371,1,0,0,7,1240,530,1978
13840,285000,452678.272,510,830,3,1.75,0.149977043,1,0,0,7,1230,700,1960
13841,320000,295452.2366,580,540,3,2.25,0.16177686,2,0,0,7,1650,0,1994
13842,355000,436322.9118,640,800,4,3,0.220408632,2,0,0,7,2130,450,1992
13843,670000,624515.2866,1210,1140,3,2,0.231359045,1.5,0,0,8,2570,0,1965
13844,550000,688076.9431,990,1260,1,1,0.173553719,1,0,0,7,1440,1440,1925
13845,765000,857575.2671,1380,1570,4,2.75,0.103305785,1.5,0,0,8,1860,800,1909
13846,430000,466723.5175,780,860,3,1,0.119949495,1.5,0,0,7,1260,300,1927
13847,950000,858263.977,1710,1570,3,2.5,0.193939394,2,0,2,9,3080,0,2000
13848,525000,555528.8104,950,1020,4,1.75,0.165289256,1,0,0,7,1270,1270,1947
13849,300000,475868.8317,540,870,6,2.5,0.187396694,1,0,0,7,1580,1500,1985
13850,345000,494575.0624,620,910,3,2.75,0.166620753,2,0,0,8,2190,0,2000
13851,838000,725529.1615,1510,1330,3,3.75,3.465220386,2,0,0,8,2930,0,1972
13852,1.80E+06,974565.5732,3240,1790,5,2.75,0.465426997,1,0,3,9,1660,1220,1959
13853,390000,477170.2102,700,870,3,1.75,2.259986226,2,0,0,8,2160,0,1978
13854,1.15E+06,375599.8007,2070,690,3,2,0.431932966,2,0,0,7,2110,0,1979
13855,295000,258468.2207,530,470,4,2.25,0.131313131,2,0,0,7,1830,0,2003
13856,775000,960654.2451,1400,1760,4,4,0.175619835,2,0,0,8,2530,650,1920
13857,380000,467709.7755,690,860,3,2.5,0.138820018,2,0,0,8,1880,0,1993
13858,550000,309089.0821,990,570,3,1,0.187786961,1,0,0,7,1140,0,1959
13859,199900,323967.3102,360,590,5,1.75,0.25785124,1,0,0,7,1798,0,1967
13860,329900,562278.225,590,1030,3,1.75,0.119582185,1.5,0,0,7,1670,0,1908
13861,898000,644264.8842,1620,1180,3,2.25,0.253902663,1,0,0,8,2580,0,1964
13862,875000,860141.7712,1580,1580,4,2.25,0.284297521,1,0,2,8,1860,1860,1970
13863,375000,665508.8727,680,1220,4,2.5,0.182644628,2,0,0,9,2790,0,2005
13864,365000,466569.575,660,860,3,2.5,0.116873278,2,0,0,8,2190,0,2004
13865,530000,617719.7732,960,1130,4,2.75,0.065426997,1.5,0,0,7,1540,740,1930
13866,225500,142225.9233,410,260,3,1,0.119375574,1,0,0,6,1100,0,1969
13867,318000,562572.7422,570,1030,4,2.25,0.160697888,1,0,0,8,1680,500,1969
13868,910000,726352.6561,1640,1330,4,2.5,0.224931129,2,0,0,9,2770,0,1986
13869,207000,464474.6336,370,850,3,1,0.429981635,1,0,0,7,1280,700,1943
13870,1.89E+06,1306610.976,3400,2390,5,3.5,0.411730946,2,0,0,11,4180,0,2004
13871,624500,635278.4305,1130,1160,6,3,0.732782369,1,0,0,8,1670,1360,1980
13872,640000,403153.2412,1150,740,3,2.5,0.035651974,2.5,0,0,8,1690,0,2007
13873,500000,454791.395,900,830,3,2,1.5,2,0,0,8,1990,0,1986
13874,390000,408091.2052,700,750,5,1.75,0.205922865,1,0,0,7,1500,750,1966
13875,284000,332335.4553,510,610,3,2.25,0.047061524,1.5,0,0,7,1550,530,2003
13876,620000,518330.6843,1120,950,3,2,0.949104683,1,0,0,8,2460,0,1988
13877,306000,511577.1211,550,940,3,2.5,0.130899908,2,0,0,8,2588,0,2008
13878,495000,544530.723,890,1000,4,1.75,0.27637741,1,0,0,8,1910,660,1978
13879,499950,367229.6207,900,670,3,2.5,0.292768595,2,0,0,7,2370,0,2001
13880,330000,271624.5251,600,500,3,1,0.242493113,1,0,0,7,1070,0,1969
13881,665000,531852.7373,1200,970,3,2,0.133608815,1.5,0,0,7,1150,790,1944
13882,850000,828314.3949,1530,1520,3,2.5,0.05479798,2,0,0,8,1830,820,1920
13883,599950,511520.1743,1080,940,4,2.5,0.145041322,2,0,0,8,2290,0,1988
13884,360000,466026.2334,650,850,4,2.5,0.209894399,2,0,0,8,2050,0,1992
13885,699000,683313.7442,1260,1250,3,2.5,0.126193756,2,0,0,9,2680,0,2001
13886,475000,367866.0448,860,670,3,1.75,0.185950413,1,0,0,6,760,760,1945
13887,575000,417436.595,1040,770,3,2,10,2,0,0,8,2690,0,1992
13888,345000,228581.8183,620,420,2,1.5,0.019375574,2,0,0,7,990,190,2005
13889,367950,634228.7322,660,1160,4,2.5,0.218089991,2,0,0,8,3030,0,1989
13890,374500,442410.3127,680,810,3,2.25,0.261707989,2,0,0,8,1400,0,1984
13891,607500,618307.0248,1100,1130,4,2.5,0.185950413,2,0,0,8,3000,0,1992
13892,374000,269926.067,670,490,3,1,0.224977043,1,0,0,7,1200,0,1971
13893,390000,346092.565,700,630,3,1,0.159481175,1,0,0,7,1000,0,1947
13894,705000,705688.8756,1270,1290,4,3.25,0.122566575,2.5,0,0,9,2740,0,2004
13895,467000,442263.1999,840,810,3,2.5,0.114279155,2,0,0,8,1990,0,2004
13896,243500,300113.8322,440,550,3,3,0.17892562,1,0,0,6,2110,0,1981
13897,593000,688095.5821,1070,1260,3,2.75,0.042470156,2,0,0,10,1690,140,2011
13898,223000,164319.2889,400,300,3,1,0.183195592,1,0,0,6,940,0,1961
13899,574000,804056.4912,1030,1470,4,2.5,0.233677686,2,0,2,9,2980,0,2003
13900,400000,432963.6859,720,790,3,2,0.259527089,1,0,0,7,1130,1130,1986
13901,772000,773042.4652,1390,1420,4,2.75,1.609986226,1,0,0,8,1750,1720,1962
13902,593777,356374.8899,1070,650,3,1.75,0.23989899,1,0,0,7,1510,0,1964
13903,539500,602310.2516,970,1100,4,3.5,0.131359045,2,0,0,8,2040,670,1997
13904,550000,446678.0658,990,820,3,2.5,0.060261708,2,0,0,8,2080,0,2006
13905,265000,636213.2992,480,1170,2,2,0.249219467,1,0,0,8,1260,600,1952
13906,428000,408669.9123,770,750,3,1.75,0.214646465,1,0,0,7,1280,840,1979
13907,505000,395290.6354,910,720,3,2,0.192263545,1,0,0,7,1110,0,1951
13908,925000,1887815.237,1670,3460,5,5.5,0.290105601,2,0,2,11,5190,0,2001
13909,230000,473935.0107,410,870,3,1.75,0.35224977,1,0,0,8,1520,0,1968
13910,695000,823546.7056,1250,1510,4,2.5,0.229338843,2,0,0,10,2650,0,1990
13911,700000,896355.439,1260,1640,4,2.75,0.180371901,2,0,2,9,3350,0,2004
13912,712500,551410.7599,1280,1010,3,1.75,0.064279155,1.5,0,0,7,1770,0,1914
13913,480000,464580.4766,870,850,3,2.5,0.107713499,2,0,0,8,2200,0,2005
13914,470000,473099.8058,850,870,3,2.5,0.19338843,1,0,0,7,1300,700,1968
13915,335000,361332.9143,600,660,3,1.75,0.344421488,1,0,0,7,1150,580,1980
13916,270000,350687.7124,490,640,3,1.5,0.181519743,1,0,0,7,900,400,1970
13917,810000,632727.1875,1460,1160,5,3.25,1.549012856,1,0,0,8,2530,420,1981
13918,589000,455467.3696,1060,830,3,3,0.021900826,3,0,0,8,1460,260,2006
13919,415000,353624.8391,750,650,2,1,0.104637282,1,0,0,7,880,0,1951
13920,197000,373919.8315,360,690,4,2.25,0.303030303,1,0,0,7,1220,570,1979
13921,235500,372533.7368,420,680,3,1.5,0.174471993,1,0,0,7,790,590,1971
13922,460000,395080.6775,830,720,3,2.25,0.042240588,2,0,0,8,1240,290,2008
13923,572500,599312.5129,1030,1100,5,1.75,0.113567493,1,0,0,8,1380,950,1955
13924,302000,341589.0998,540,630,5,2,0.221051423,1,0,0,7,1540,0,1960
13925,870000,921976.5518,1570,1690,3,2.5,0.198117539,2,0,0,10,2530,680,1990
13926,485000,396635.8384,870,730,3,1,0.132185491,1,0,0,7,960,170,1939
13927,240000,355167.8223,430,650,3,2,0.172773186,1,0,0,7,1460,0,1968
13928,383000,340492.0949,690,620,3,1.75,0.165633609,1,0,0,7,1410,0,1967
13929,750000,755628.8424,1350,1380,4,2.75,0.116620753,1.5,0,0,8,1750,0,1903
13930,409950,308372.4559,740,570,2,1.75,0.117653811,1,0,0,6,1370,0,1944
13931,246000,397119.7477,440,730,3,1.5,0.546808999,1,0,0,7,1780,0,1953
13932,860000,482229.2421,1550,880,4,1.75,0.103305785,2,0,0,7,1490,400,1937
13933,339950,322970.3223,610,590,3,2.25,0.282254362,2,0,0,7,1630,0,1985
13934,315000,481184.6448,570,880,5,1.75,0.185950413,1,0,0,7,1160,1160,1956
13935,698000,649544.0105,1260,1190,3,2.5,0.106427916,2,0,0,9,2580,0,2006
13936,419000,484386.7079,750,890,2,2.5,0.046694215,2,0,0,8,1470,0,1985
13937,372000,377395.6113,670,690,3,1,0.232782369,1,0,0,7,2298,0,1969
13938,425000,310325.407,770,570,3,2.5,0.108103765,2,0,0,7,1960,0,2003
13939,386500,701879.69,700,1290,3,2.25,0.184481175,1.5,0,0,8,1950,1000,1963
13940,348000,118091.0026,630,220,2,1,0.167860422,1,0,0,5,670,0,1942
13941,754000,946225.75,1360,1730,5,3.5,0.351354454,2,0,0,10,2230,790,1978
13942,269950,574159.5937,490,1050,4,3,0.167791552,2,0,0,7,2390,0,1944
13943,891500,923369.4438,1610,1690,3,2.5,0.477157943,2,0,0,10,3090,0,1991
13944,349950,641364.1251,630,1180,4,1.75,0.114784206,1,0,0,7,890,890,1903
13945,360000,354047.4336,650,650,2,1,1.879981635,1,0,0,7,1180,240,1956
13946,975000,728247.96,1760,1330,4,2.25,0.355417815,2,0,0,8,2420,0,1925
13947,449250,471729.4014,810,860,4,2,0.088246097,1.5,0,0,7,1480,0,1928
13948,350000,290070.5142,630,530,4,2.25,0.088383838,2,0,0,7,2190,0,2006
13949,790000,692620.4575,1420,1270,4,1.75,0.140886134,1.5,0,3,7,1690,130,1911
13950,990000,839628.2577,1780,1540,3,1.75,0.564416896,1,0,4,9,930,880,1983
13951,834000,708596.0231,1500,1300,3,2.25,0.093870523,2,0,0,9,2550,0,1983
13952,466950,335857.1282,840,620,3,1,0.089072544,1,0,0,7,1060,300,1963
13953,262500,792866.3713,470,1450,3,1.75,0.615955005,1.5,0,3,7,1491,768,1908
13954,762300,1109118.036,1370,2030,4,2.5,0.334022039,2,0,0,10,3880,0,1987
13955,733000,643093.5101,1320,1180,6,2.75,0.114784206,1,0,0,8,1780,950,1962
13956,439000,672962.6899,790,1230,4,2.5,0.396671258,1,0,2,7,1560,1240,1957
13957,1.16E+06,1359524.234,2090,2490,5,3.25,0.161134068,2.5,0,0,10,3590,700,1927
13958,420000,436985.0383,760,800,3,2.5,0.091666667,2,0,0,8,1770,0,1999
13959,549000,496459.7706,990,910,3,2.25,0.251629936,2,0,0,8,1920,0,1981
13960,518000,827698.2591,930,1520,4,2.5,0.091827365,1.5,0,0,8,1510,810,1905
13961,695000,720774.8533,1250,1320,4,2.5,0.278833792,2,0,0,9,2961,0,1998
13962,485000,465518.1841,870,850,3,2.5,0.169536272,2,0,0,8,1680,0,1988
13963,280000,355054.1708,500,650,3,1.75,0.624426079,1.5,0,0,6,1590,0,1926
13964,306500,266276.4228,550,490,2,1,0.376492195,1.5,0,0,6,1420,0,1943
13965,720000,241470.6136,1300,440,2,1,0.217171717,1,0,0,6,1370,0,1950
13966,277500,522330.3391,500,960,3,2.5,0.104637282,2,0,3,7,2620,0,2010
13967,649000,1460738.115,1170,2680,3,2,0.39040404,2,1,4,8,1810,0,1913
13968,3.40E+06,2057458.804,6120,3770,4,3.5,1.098943985,1,1,4,10,2940,1790,1954
13969,267800,226578.2961,480,420,2,1,0.137741047,1,0,0,6,700,0,1949
13970,625000,523546.7149,1130,960,4,2.75,0.160215794,2,0,0,8,2390,0,1993
